index,workflow_ID,dataset_name,class_key,filter_min_counts,normalize_size_factors,scale_input,logtrans_input,model_name,ae_type,hidden_size,hidden_dropout,batchnorm,activation,init,epochs,reduce_lr,early_stop,batch_size,optimizer,verbose,threads,learning_rate,n_perm,permute,mode,pct_split,obs_key,n_keep,keep_obs,train_test_random_seed,obs_subsample,make_fake,true_celltype,false_celltype,pct_false,predictor_model,predict_key,predictor_hidden_sizes,predictor_epochs,predictor_batch_size,semi_sup,predictor_activation,unlabeled_category,save_zinb_param,use_raw_as_output,contrastive_margin,same_class_pct,change_perm,use_TEST
1865,1865,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1866,1866,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1867,1867,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1868,1868,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1869,1869,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1870,1870,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1871,1871,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1872,1872,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1873,1873,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1874,1874,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1875,1875,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1876,1876,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,NK,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1877,1877,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,Monocyte,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1878,1878,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,AT2.Club,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1879,1879,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1880,1880,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1881,1881,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1882,1882,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1883,1883,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1884,1884,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1885,1885,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1886,1886,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1887,1887,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1888,1888,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1889,1889,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1890,1890,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,NK,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1891,1891,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Monocyte,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1892,1892,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1893,1893,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1894,1894,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1895,1895,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1896,1896,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1897,1897,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1898,1898,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1899,1899,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1900,1900,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1901,1901,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1902,1902,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1903,1903,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1904,1904,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,NK,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1905,1905,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Monocyte,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1906,1906,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1907,1907,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1908,1908,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1909,1909,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1910,1910,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1911,1911,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1912,1912,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1913,1913,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1914,1914,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1915,1915,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1916,1916,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1917,1917,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1918,1918,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,NK,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1919,1919,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Monocyte,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1920,1920,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1921,1921,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1922,1922,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1923,1923,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1924,1924,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1925,1925,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1926,1926,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1927,1927,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1928,1928,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1929,1929,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1930,1930,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1931,1931,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1932,1932,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,NK,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1933,1933,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Monocyte,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
1934,1934,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,True
654,654,htap_ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,dataset,,['ajrccm'],35.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
829,829,htap_ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,dataset,,['ajrccm'],36.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
1196,1196,htap_ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,dataset,,['htap'],35.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
1197,1197,htap_ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,dataset,,['htap'],36.0,,False,,,,MLP,celltype,64,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
1198,1198,htap_ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,dataset,,['ajrccm'],35.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1199,1199,htap_ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,dataset,,['ajrccm'],36.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1576,1576,htap_ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,dataset,,['htap'],35.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1577,1577,htap_ajrccm,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,dataset,,['htap'],36.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1578,1578,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1579,1579,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1580,1580,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1581,1581,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1582,1582,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1583,1583,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1584,1584,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1585,1585,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1586,1586,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1587,1587,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1588,1588,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
1589,1589,htap,celltype,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,64,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
